"kommunenummer","iKomNr","KomNavn","iKomNr2023","txtFylke","intercept","slope","ImpAreaKm2_2000","ImpAreaKm2_2001","ImpAreaKm2_2002","ImpAreaKm2_2003","ImpAreaKm2_2004","ImpAreaKm2_2005","ImpAreaKm2_2006","ImpAreaKm2_2007","ImpAreaKm2_2008","ImpAreaKm2_2009","ImpAreaKm2_2010","ImpAreaKm2_2011","ImpAreaKm2_2012","ImpAreaKm2_2013","ImpAreaKm2_2014","ImpAreaKm2_2015","ImpAreaKm2_2016","ImpAreaKm2_2017","ImpAreaKm2_2018","ImpAreaKm2_2019","ImpAreaKm2_2020","ImpAreaKm2_2021","ImpAreaKm2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050","SHAPE_Length","SHAPE_Area","intercept2","slope2","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022"
"4630",4630,"Osterøy",4630,"46",-295.260869565218,1,1.4076,1.5318,1.6533,1.5255,1.6083,1.5471,1.5219,1.5408,1.5633,1.4994,1.5444,1.5408,1.5408,1.5606,1.5408,1.5822,1.5048,1.5228,1.5588,1.5498,1.5255,1.5714,1.5741,1.5549652173913,1.5558652173913,1.5567652173913,1.5576652173913,1.5585652173913,1.5594652173913,1.5603652173913,1.5612652173913,1.5621652173913,1.5630652173913,1.5639652173913,1.5648652173913,1.5657652173913,1.5666652173913,1.5675652173913,1.5684652173913,1.5693652173913,1.5702652173913,1.5711652173913,1.5720652173913,1.5729652173913,1.5738652173913,1.5747652173913,1.5756652173913,1.5765652173913,1.5774652173913,1.5783652173913,1.5792652173913,168057.714913138,256589696.328788,-0.265734782608444,0.000899999999999874,1.53426521739131,1.53516521739131,1.5360652173913,1.5369652173913,1.5378652173913,1.5387652173913,1.5396652173913,1.5405652173913,1.5414652173913,1.5423652173913,1.5432652173913,1.5441652173913,1.5450652173913,1.5459652173913,1.5468652173913,1.5477652173913,1.5486652173913,1.5495652173913,1.5504652173913,1.5513652173913,1.5522652173913,1.5531652173913,1.5540652173913
"5035",5035,"Stjørdal",5035,"50",-103978.39229249,56.2005928853755,7.3116,7.3485,7.4655,7.8264,7.902,7.8876,8.1972,8.1801,7.8669,7.8795,8.1378,8.0046,8.2548,8.2026,8.8614,8.8524,8.4582,8.0514,8.5383,8.5032,8.6922,8.5239,8.2026,8.74386640316206,8.7944469367589,8.84502747035574,8.89560800395258,8.94618853754941,8.99676907114625,9.04734960474309,9.09793013833993,9.14851067193677,9.19909120553361,9.24967173913043,9.30025227272727,9.35083280632411,9.40141333992095,9.45199387351778,9.50257440711462,9.55315494071146,9.6037354743083,9.65431600790514,9.70489654150198,9.75547707509882,9.80605760869565,9.85663814229249,9.90721867588933,9.95779920948617,10.008379743083,10.0589602766798,10.1095408102767,181421.152114481,938341238.650403,-93.5805530632418,0.0505805335968383,7.58051413043476,7.63109466403159,7.68167519762844,7.73225573122528,7.78283626482211,7.83341679841895,7.8839973320158,7.93457786561262,7.98515839920947,8.03573893280631,8.08631946640314,8.13689999999998,8.18748053359683,8.23806106719366,8.2886416007905,8.33922213438734,8.38980266798417,8.44038320158101,8.49096373517784,8.54154426877469,8.59212480237153,8.64270533596836,8.6932858695652
"1874",1874,"Moskenes",1874,"18",-2796.25197628458,1.49901185770751,0.1674,0.1638,0.1692,0.1872,0.1593,0.1656,0.1665,0.2178,0.2097,0.2295,0.2232,0.216,0.2223,0.2349,0.2448,0.1926,0.1962,0.2007,0.171,0.2187,0.1746,0.1683,0.2187,0.212624110671937,0.213973221343874,0.215322332015811,0.216671442687747,0.218020553359684,0.219369664031621,0.220718774703558,0.222067885375494,0.223416996047431,0.224766106719368,0.226115217391305,0.227464328063241,0.228813438735178,0.230162549407115,0.231511660079052,0.232860770750988,0.234209881422925,0.235558992094862,0.236908102766799,0.238257213438735,0.239606324110672,0.240955434782609,0.242304545454546,0.243653656126482,0.245002766798419,0.246351877470356,0.247700988142293,0.249050098814229,213515.135380547,118715861.115727,-2.51662677865613,0.00134911067193676,0.181594565217391,0.182943675889328,0.184292786561265,0.185641897233201,0.186991007905138,0.188340118577075,0.189689229249012,0.191038339920949,0.192387450592885,0.193736561264822,0.195085671936759,0.196434782608696,0.197783893280632,0.199133003952569,0.200482114624506,0.201831225296443,0.203180335968379,0.204529446640316,0.205878557312253,0.20722766798419,0.208576778656127,0.209925889328063,0.211275
"4034",4034,"Tokke",3824,"38",-32893.1511857707,16.8211462450593,0.747,0.747,0.7056,0.702,0.7263,0.7794,0.7677,0.8262,0.783,0.765,0.7803,0.7659,0.7767,0.7875,0.8451,0.8748,0.8973,0.9738,1.0233,0.9864,1.0251,1.0305,1.0215,1.02242490118577,1.03756393280632,1.05270296442688,1.06784199604743,1.08298102766798,1.09812005928854,1.11325909090909,1.12839812252965,1.1435371541502,1.15867618577075,1.17381521739131,1.18895424901186,1.20409328063241,1.21923231225296,1.23437134387351,1.24951037549407,1.26464940711462,1.27978843873518,1.29492747035573,1.31006650197629,1.32520553359684,1.34034456521739,1.35548359683795,1.3706226284585,1.38576166007905,1.4009006916996,1.41603972332016,1.43117875494071,191261.700308602,987687214.018098,-29.6038360671942,0.0151390316205536,0.674227173913032,0.689366205533585,0.704505237154137,0.71964426877469,0.734783300395243,0.749922332015799,0.765061363636352,0.780200395256905,0.795339426877458,0.810478458498014,0.825617490118567,0.84075652173912,0.855895553359673,0.871034584980226,0.886173616600782,0.901312648221335,0.916451679841888,0.931590711462441,0.946729743082994,0.96186877470355,0.977007806324103,0.992146837944656,1.00728586956521
"4602",4602,"Kinn",4602,"46",-30461.4920948617,19.7648221343874,7.7679,8.1252,8.5086,8.2062,8.1828,8.1288,8.1171,8.2431,8.3511,8.6337,8.4069,8.6526,8.622,8.4258,8.3223,7.9569,8.5041,9.0099,8.406,8.3601,8.4285,8.5293,8.3223,8.57046877470356,8.58825711462451,8.60604545454546,8.62383379446641,8.64162213438735,8.65941047430831,8.67719881422925,8.6949871541502,8.71277549407115,8.7305638339921,8.74835217391305,8.76614051383399,8.78392885375495,8.80171719367589,8.81950553359684,8.83729387351779,8.85508221343874,8.87287055335969,8.89065889328064,8.90844723320158,8.92623557312253,8.94402391304348,8.96181225296443,8.97960059288538,8.99738893280633,9.01517727272727,9.03296561264822,9.05075395256917,1491976.72971137,816397028.982463,-27.4153428853747,0.0177883399209482,8.16133695652174,8.17912529644269,8.19691363636364,8.21470197628459,8.23249031620553,8.25027865612648,8.26806699604743,8.28585533596838,8.30364367588933,8.32143201581027,8.33922035573122,8.35700869565217,8.37479703557312,8.39258537549407,8.41037371541502,8.42816205533597,8.44595039525692,8.46373873517786,8.48152707509881,8.49931541501976,8.51710375494071,8.53489209486165,8.5526804347826
"3426",3426,"Tolga",3426,"34",8821.12747035573,-4.09387351778656,0.5274,0.5652,0.5166,0.5454,0.5427,0.5526,0.5913,0.5544,0.5382,0.5463,0.5364,0.5598,0.5778,0.5328,0.5634,0.5508,0.5409,0.4671,0.459,0.486,0.5337,0.4797,0.4113,0.485299209486166,0.481614723320159,0.47793023715415,0.474245750988142,0.470561264822135,0.466876778656127,0.463192292490118,0.459507806324111,0.455823320158103,0.452138833992094,0.448454347826087,0.444769861660079,0.441085375494072,0.437400889328063,0.433716403162055,0.430031916996048,0.426347430830041,0.422662944664031,0.418978458498024,0.415293972332016,0.411609486166007,0.407925,0.404240513833993,0.400556027667985,0.396871541501976,0.393187055335969,0.389502569169961,0.385818083003952,203630.057367153,1122801797.80525,7.93901472332034,-0.003684486166008,0.570042391304349,0.566357905138341,0.562673418972333,0.558988932806325,0.555304446640317,0.55161996047431,0.547935474308301,0.544250988142293,0.540566501976286,0.536882015810277,0.533197529644269,0.529513043478262,0.525828557312253,0.522144071146245,0.518459584980238,0.514775098814229,0.511090612648221,0.507406126482214,0.503721640316205,0.500037154150197,0.496352667984189,0.492668181818181,0.488983695652173
"5057",5057,"Ørland",5057,"50",-219515.645256917,112.900197628458,5.3721,5.3514,5.8518,6.2163,6.1857,6.795,6.8175,7.2621,6.3081,6.0516,6.0714,6.2451,6.4764,6.8445,7.1595,6.8193,7.1811,8.0919,7.6707,7.6842,7.7571,7.7004,7.8885,7.9933090909091,8.09491926877471,8.19652944664031,8.29813962450594,8.39974980237155,8.50135998023715,8.60297015810278,8.70458033596838,8.80619051383399,8.90780069169962,9.00941086956522,9.11102104743083,9.21263122529646,9.31424140316206,9.41585158102767,9.51746175889329,9.6190719367589,9.7206821146245,9.82229229249013,9.92390247035574,10.0255126482213,10.127122826087,10.2287330039526,10.3303431818182,10.4319533596838,10.5335635375494,10.635173715415,10.7367838932806,871525.288605261,457494844.194946,-197.564080731227,0.101610177865614,5.65627499999997,5.75788517786557,5.85949535573118,5.96110553359679,6.0627157114624,6.16432588932804,6.26593606719365,6.36754624505926,6.46915642292487,6.57076660079048,6.67237677865609,6.7739869565217,6.87559713438733,6.97720731225294,7.07881749011855,7.18042766798416,7.28203784584977,7.38364802371538,7.48525820158099,7.58686837944663,7.68847855731224,7.79008873517785,7.89169891304346
"3407",3407,"Gjøvik",3407,"34",-58885.4258893281,33.0207509881423,6.606,6.7545,6.4836,6.3414,6.4728,6.5817,6.5979,6.5655,6.5754,6.6051,6.435,6.6375,7.0209,7.1307,7.3278,6.8103,6.7194,6.7194,6.7293,7.0002,7.173,7.2756,7.0866,7.12399802371542,7.15371669960475,7.18343537549407,7.21315405138339,7.24287272727272,7.27259140316205,7.30231007905138,7.33202875494071,7.36174743083004,7.39146610671937,7.4211847826087,7.45090345849802,7.48062213438735,7.51034081027668,7.54005948616601,7.56977816205533,7.59949683794467,7.62921551383399,7.65893418972332,7.68865286561265,7.71837154150198,7.7480902173913,7.77780889328063,7.80752756916996,7.83724624505929,7.86696492094862,7.89668359683795,7.92640227272727,122130.551178744,671567701.89958,-52.9968833003963,0.0297186758893286,6.44046847826086,6.47018715415019,6.49990583003952,6.52962450592884,6.55934318181818,6.58906185770751,6.61878053359683,6.64849920948616,6.67821788537549,6.70793656126482,6.73765523715414,6.76737391304348,6.79709258893281,6.82681126482213,6.85652994071146,6.88624861660079,6.91596729249012,6.94568596837944,6.97540464426878,7.00512332015811,7.03484199604743,7.06456067193676,7.09427934782609
"4623",4623,"Samnanger",4623,"46",8075.36166007905,-3.54743083003953,0.8424,0.8514,0.8595,0.8604,0.8586,0.9072,0.8658,0.8793,0.9144,0.8811,0.8928,0.8973,0.8523,0.8541,0.8289,0.8505,0.7758,0.7119,0.7506,0.7614,0.8658,0.8694,0.8577,0.809018181818182,0.805825494071147,0.802632806324111,0.799440118577076,0.79624743083004,0.793054743083004,0.789862055335969,0.786669367588933,0.783476679841898,0.780283992094861,0.777091304347826,0.77389861660079,0.770705928853755,0.767513241106719,0.764320553359684,0.761127865612648,0.757935177865613,0.754742490118577,0.751549802371542,0.748357114624506,0.745164426877471,0.741971739130435,0.7387790513834,0.735586363636364,0.732393675889329,0.729200988142293,0.726008300395257,0.722815612648222,150693.108184443,270542639.474798,7.26782549407133,-0.00319268774703567,0.882450000000002,0.879257312252967,0.876064624505931,0.872871936758895,0.86967924901186,0.866486561264824,0.863293873517788,0.860101185770753,0.856908498023717,0.853715810276682,0.850523122529646,0.84733043478261,0.844137747035575,0.840945059288538,0.837752371541503,0.834559683794467,0.831366996047431,0.828174308300396,0.82498162055336,0.821788932806324,0.818596245059289,0.815403557312253,0.812210869565217
"5601",5601,"Alta",5403,"54",-134316.300395257,70.8063241106719,6.7446,6.8076,6.8661,6.7635,6.5466,6.7068,6.6879,6.5907,6.9381,7.1118,7.2972,7.4088,7.3854,7.7616,7.5897,7.6932,7.5888,7.6662,7.8768,7.8696,7.8354,7.767,7.6536,8.03240395256917,8.09612964426877,8.15985533596838,8.22358102766798,8.28730671936759,8.35103241106719,8.4147581027668,8.4784837944664,8.54220948616601,8.6059351778656,8.66966086956522,8.73338656126481,8.79711225296443,8.86083794466402,8.92456363636364,8.98828932806323,9.05201501976285,9.11574071146244,9.17946640316206,9.24319209486165,9.30691778656127,9.37064347826086,9.43436916996048,9.49809486166007,9.56182055335969,9.62554624505928,9.68927193675887,9.75299762845849,892866.27652002,3855565759.41439,-120.884670355733,0.0637256916996058,6.56671304347823,6.63043873517783,6.69416442687745,6.75789011857705,6.82161581027665,6.88534150197626,6.94906719367587,7.01279288537548,7.07651857707508,7.14024426877468,7.20396996047428,7.26769565217388,7.33142134387352,7.39514703557312,7.45887272727272,7.52259841897232,7.58632411067192,7.65004980237153,7.71377549407113,7.77750118577073,7.84122687747036,7.90495256916996,7.96867826086957
"1804",1804,"Bodø",1804,"18",-57335.4249011858,31.5158102766798,5.0526,5.2443,5.22,5.2785,5.4207,5.2704,5.2299,5.4486,5.3433,5.0652,5.2848,4.9581,5.391,5.7645,5.8374,5.5944,5.5359,5.5782,5.787,5.7897,5.5134,5.7897,5.6898,5.7789533596838,5.8073175889328,5.83568181818181,5.86404604743083,5.89241027667984,5.92077450592885,5.94913873517786,5.97750296442687,6.00586719367589,6.0342314229249,6.06259565217391,6.09095988142292,6.11932411067193,6.14768833992095,6.17605256916996,6.20441679841897,6.23278102766798,6.26114525691699,6.28950948616601,6.31787371541502,6.34623794466403,6.37460217391304,6.40296640316205,6.43133063241107,6.45969486166008,6.48805909090909,6.5164233201581,6.54478754940711,1703827.98114077,1394212013.74169,-51.6018824110678,0.0283642292490121,5.1265760869565,5.15494031620552,5.18330454545453,5.21166877470355,5.24003300395255,5.26839723320157,5.29676146245058,5.32512569169959,5.3534899209486,5.38185415019762,5.41021837944663,5.43858260869564,5.46694683794465,5.49531106719367,5.52367529644268,5.55203952569169,5.5804037549407,5.60876798418971,5.63713221343873,5.66549644268774,5.69386067193675,5.72222490118576,5.75058913043478
"3427",3427,"Tynset",3427,"34",12999.3418972332,-5.40513833992095,1.8153,2.0232,1.9926,2.0592,1.9233,2.0025,1.9917,1.9548,1.8126,1.7937,1.7451,1.8153,1.8855,2.106,2.0538,2.0214,2.1501,1.8351,1.8756,1.8,1.8621,1.8873,1.6767,1.85827233201581,1.85340770750988,1.84854308300395,1.84367845849802,1.83881383399209,1.83394920948616,1.82908458498024,1.82421996047431,1.81935533596838,1.81449071146245,1.80962608695652,1.80476146245059,1.79989683794466,1.79503221343874,1.79016758893281,1.78530296442688,1.78043833992095,1.77557371541502,1.77070909090909,1.76584446640316,1.76097984189723,1.7561152173913,1.75125059288537,1.74638596837945,1.74152134387352,1.73665671936759,1.73179209486166,1.72692747035573,282765.78459643,1881210878.24533,11.6994077075103,-0.00486462450592908,1.97015869565218,1.96529407114625,1.96042944664032,1.95556482213439,1.95070019762846,1.94583557312253,1.9409709486166,1.93610632411067,1.93124169960475,1.92637707509882,1.92151245059289,1.91664782608696,1.91178320158103,1.9069185770751,1.90205395256917,1.89718932806324,1.89232470355731,1.88746007905138,1.88259545454545,1.87773083003952,1.8728662055336,1.86800158102767,1.86313695652174
"3318",3318,"Krødsherad",3046,"30",-14209.4278656126,7.55237154150198,0.738,0.7344,0.846,0.8991,0.8379,0.8127,0.7542,0.8208,0.8874,0.9297,0.9747,0.954,0.9117,0.9711,1.0017,0.8766,0.8739,0.8136,0.8676,0.9162,0.8883,0.9486,0.9945,0.962117786561265,0.968914920948617,0.975712055335969,0.98250918972332,0.989306324110672,0.996103458498024,1.00290059288538,1.00969772727273,1.01649486166008,1.02329199604743,1.03008913043478,1.03688626482213,1.04368339920949,1.05048053359684,1.05727766798419,1.06407480237154,1.07087193675889,1.07766907114625,1.0844662055336,1.09126333992095,1.0980604743083,1.10485760869565,1.111654743083,1.11845187747036,1.12524901185771,1.13204614624506,1.13884328063241,1.14564041501976,90599.238452462,374984834.932903,-12.7884850790514,0.00679713438735177,0.805783695652172,0.812580830039524,0.819377964426875,0.826175098814227,0.832972233201581,0.839769367588932,0.846566501976284,0.853363636363635,0.860160770750987,0.866957905138339,0.87375503952569,0.880552173913042,0.887349308300394,0.894146442687745,0.900943577075097,0.907740711462449,0.9145378458498,0.921334980237154,0.928132114624505,0.934929249011857,0.941726383399208,0.94852351778656,0.955320652173912
"1577",1577,"Volda",1577,"15",1309.28754940711,0.670948616600792,2.2887,2.3886,2.5326,2.4363,2.3787,2.43,2.2923,2.3922,2.3031,2.394,2.3688,2.5065,2.3013,2.4561,2.4084,2.2275,2.3625,2.5416,2.4147,2.5056,2.4201,2.3652,2.3175,2.39995494071146,2.4005587944664,2.40116264822134,2.40176650197628,2.40237035573123,2.40297420948617,2.40357806324111,2.40418191699605,2.40478577075099,2.40538962450593,2.40599347826087,2.40659733201581,2.40720118577075,2.40780503952569,2.40840889328063,2.40901274703557,2.40961660079051,2.41022045454545,2.41082430830039,2.41142816205534,2.41203201581028,2.41263586956522,2.41323972332016,2.4138435770751,2.41444743083004,2.41505128458498,2.41565513833992,2.41625899209486,370494.572954841,880637844.988126,1.17835879446665,0.000603853754940591,2.38606630434783,2.38667015810277,2.38727401185771,2.38787786561265,2.38848171936759,2.38908557312253,2.38968942687747,2.39029328063241,2.39089713438735,2.39150098814229,2.39210484189723,2.39270869565217,2.39331254940711,2.39391640316206,2.394520256917,2.39512411067194,2.39572796442688,2.39633181818182,2.39693567193676,2.3975395256917,2.39814337944664,2.39874723320158,2.39935108695652
"3212",3212,"Nesodden",3023,"30",-148027.982213439,75.7806324110672,3.1518,3.231,3.3102,3.5694,3.6594,3.5433,3.7503,3.5244,3.6225,3.8205,3.6171,3.6306,3.924,4.0698,4.1337,4.1958,4.2201,4.455,4.563,4.4559,4.5693,4.7403,4.6368,4.74861343873516,4.81681600790512,4.88501857707506,4.95322114624503,5.02142371541499,5.08962628458496,5.15782885375492,5.22603142292488,5.29423399209485,5.36243656126479,5.43063913043475,5.49884169960472,5.56704426877468,5.63524683794465,5.70344940711461,5.77165197628457,5.83985454545451,5.90805711462448,5.97625968379444,6.04446225296441,6.11266482213437,6.18086739130433,6.24906996047427,6.31727252964424,6.3854750988142,6.45367766798417,6.52188023715413,6.59008280632409,67151.3128514454,61504999.4529764,-133.225183992096,0.0682025691699613,3.17995434782608,3.24815691699604,3.31635948616599,3.38456205533595,3.4527646245059,3.52096719367589,3.58916976284584,3.6573723320158,3.72557490118575,3.79377747035571,3.86198003952569,3.93018260869565,3.9983851778656,4.06658774703556,4.13479031620554,4.20299288537549,4.27119545454545,4.3393980237154,4.40760059288536,4.47580316205534,4.5440057312253,4.61220830039525,4.68041086956521
"5524",5524,"Målselv",5418,"54",-37326.4980237154,22.8814229249012,7.5618,7.9578,8.1027,7.5213,7.1505,7.8057,7.8255,7.5438,7.0506,7.8867,8.0523,7.9839,7.4376,7.9128,8.0361,7.8768,7.704,8.1,7.9812,8.3286,8.361,8.1639,7.4979,8.06635849802372,8.08695177865613,8.10754505928854,8.12813833992095,8.14873162055336,8.16932490118577,8.18991818181819,8.21051146245059,8.23110474308301,8.25169802371542,8.27229130434783,8.29288458498024,8.31347786561265,8.33407114624506,8.35466442687747,8.37525770750989,8.39585098814229,8.41644426877471,8.43703754940711,8.45763083003953,8.47822411067194,8.49881739130435,8.51941067193676,8.54000395256917,8.56059723320158,8.58119051383399,8.60178379446641,8.62237707509881,366845.974226252,3324350930.8176,-33.5938482213444,0.0205932806324113,7.59271304347825,7.61330632411066,7.63389960474307,7.65449288537548,7.67508616600789,7.69567944664031,7.71627272727272,7.73686600790513,7.75745928853754,7.77805256916995,7.79864584980236,7.81923913043477,7.83983241106719,7.8604256916996,7.88101897233201,7.90161225296442,7.92220553359683,7.94279881422924,7.96339209486165,7.98398537549406,8.00457865612648,8.02517193675889,8.0457652173913
"3334",3334,"Flesberg",3050,"30",-46795.0098814229,23.9189723320158,0.9441,0.9378,0.9846,1.0269,1.0836,1.0683,1.0872,1.0854,1.0701,1.1115,1.1673,1.1196,1.1277,1.1385,1.2195,1.2609,1.3338,1.4067,1.4202,1.3446,1.3068,1.3671,1.4229,1.43376403162056,1.45529110671937,1.47681818181819,1.498345256917,1.51987233201581,1.54139940711462,1.56292648221344,1.58445355731225,1.60598063241107,1.62750770750988,1.64903478260869,1.67056185770751,1.69208893280632,1.71361600790514,1.73514308300395,1.75667015810277,1.77819723320158,1.7997243083004,1.82125138339921,1.84277845849802,1.86430553359684,1.88583260869565,1.90735968379447,1.92888675889328,1.9504138339921,1.97194090909091,1.99346798418972,2.01499505928854,117292.009554944,562778774.378058,-42.1155088932812,0.0215270750988145,0.938641304347819,0.960168379446628,0.981695454545445,1.00322252964426,1.02474960474307,1.04627667984189,1.06780375494071,1.08933083003951,1.11085790513833,1.13238498023715,1.15391205533596,1.17543913043477,1.19696620553359,1.2184932806324,1.24002035573122,1.26154743083003,1.28307450592884,1.30460158102766,1.32612865612648,1.34765573122529,1.3691828063241,1.39070988142292,1.41223695652173
